10460,1648900657,1648900657,13,68,17,66,1,2.00,804.48
10463,1648900658,1648900658,13,68,17,66,4,2.00,774.03
10464,1648900658,1648900658,13,68,17,66,1,2.00,774.03
10473,1648900720,1648900720,13,68,17,66,2,2.00,898.02
10474,1648900723,1648900723,13,68,17,66,1,2.00,898.12
10475,1648900725,1648900725,13,68,17,66,2,2.00,902.79
108939,1680763926,1680763926,13,68,17,66,1,1.00,0.00
108946,1680764084,1680764084,13,68,17,66,2,1.00,158.02
108947,1680764085,1680764085,13,68,17,66,1,1.00,158.08
108948,1680764091,1680764091,13,68,17,66,4,1.00,158.65
108949,1680764092,1680764092,13,68,17,66,3,1.00,445.51
108950,1680764097,1680764097,13,68,17,66,3,1.00,1894.21
108951,1680764128,1680764128,13,68,17,66,5,1.00,1924.66
108952,1680764128,1680764128,13,68,17,66,2,1.00,1924.66
198,1646477730,1646477730,13,68,18,66,1,1.00,0.00
199,1646477733,1646477733,13,68,18,66,3,1.00,863.70
254,1646478794,1646478794,13,68,18,66,5,1.00,1924.66
255,1646478794,1646478794,13,68,18,66,2,1.00,1924.66
10740,1649050776,1649050776,13,68,19,66,1,1.00,0.00
32481,1651999605,1651999605,13,68,19,66,1,1.00,0.00
32664,1652001531,1652001531,13,68,19,66,2,1.00,1924.66
32665,1652001531,1652001531,13,68,19,66,5,1.00,1924.66
8945,1648821977,1648821977,13,68,20,66,1,1.00,0.00
8951,1648823902,1648823902,13,68,20,66,2,1.00,1924.67
8952,1648823902,1648823902,13,68,20,66,5,1.00,1924.67
457,1646490701,1646490701,13,68,21,66,1,1.00,0.00
490,1646491219,1646491219,13,68,21,66,4,1.00,437.15
495,1646491570,1646491570,13,68,21,66,6,1.50,786.13
507,1646492329,1646492329,13,68,21,66,5,1.50,1924.66
508,1646492329,1646492329,13,68,21,66,2,1.50,1924.66
108940,1680763983,1680763983,13,68,21,66,1,1.00,0.00
108941,1680763987,1680763987,13,68,21,66,3,1.00,9.62
108942,1680763988,1680763988,13,68,21,66,3,1.00,1881.39
108943,1680763988,1680763988,13,68,21,66,3,1.00,1889.57
302,1646480141,1646480141,13,68,22,66,1,1.00,0.00
322,1646481256,1646481256,13,68,22,66,3,1.00,1283.10
323,1646481256,1646481256,13,68,22,66,3,1.00,1614.57
324,1646481257,1646481257,13,68,22,66,4,1.00,1323.84
325,1646481257,1646481257,13,68,22,66,3,1.00,1770.31
326,1646481259,1646481259,13,68,22,66,4,1.00,1547.87
327,1646481259,1646481259,13,68,22,66,3,1.00,1741.35
103165,1677917752,1677917752,13,68,22,66,1,1.00,0.00
103166,1677917756,1677917756,13,68,22,66,3,1.00,64.98
103167,1677917756,1677917756,13,68,22,66,4,1.00,64.98
103168,1677917756,1677917756,13,68,22,66,1,1.00,64.98
103169,1677917758,1677917758,13,68,22,66,3,1.00,103.30
103170,1677917758,1677917758,13,68,22,66,1,1.00,103.30
214,1646477811,1646477811,13,68,23,66,1,1.00,0.00
284,1646479738,1646479738,13,68,23,66,5,1.00,1924.66
285,1646479738,1646479738,13,68,23,66,2,1.00,1924.66
90991,1654397539,1654397539,13,68,23,66,1,1.00,0.00
90992,1654397541,1654397541,13,68,23,66,6,2.00,2.30
90993,1654397544,1654397544,13,68,23,66,2,2.00,7.86
90994,1654397548,1654397548,13,68,23,66,1,2.00,7.99
91060,1654398150,1654398150,13,68,23,66,2,2.00,1212.09
91071,1654398176,1654398176,13,68,23,66,1,2.00,1212.09
91099,1654398401,1654398401,13,68,23,66,4,2.00,1646.00
91100,1654398401,1654398401,13,68,23,66,1,2.00,1646.00
91132,1654398541,1654398541,13,68,23,66,5,2.00,1924.66
91133,1654398541,1654398541,13,68,23,66,2,2.00,1924.66
415,1646485009,1646485009,13,68,24,66,6,2.50,0.00
416,1646485009,1646485009,13,68,24,66,6,2.50,0.00
417,1646485016,1646485016,13,68,24,66,1,2.50,0.00
423,1646485786,1646485786,13,68,24,66,2,2.50,1924.66
424,1646485786,1646485786,13,68,24,66,5,2.50,1924.66
87223,1654340556,1654340556,13,68,24,66,6,1.10,0.00
87224,1654340556,1654340556,13,68,24,66,6,1.10,0.00
87225,1654340563,1654340563,13,68,24,66,1,1.10,0.00
87226,1654340565,1654340565,13,68,24,66,6,1.50,2.15
87227,1654340565,1654340565,13,68,24,66,6,1.10,2.40
87228,1654340567,1654340567,13,68,24,66,6,1.50,4.56
87229,1654340567,1654340567,13,68,24,66,6,1.10,4.62
87230,1654340570,1654340570,13,68,24,66,6,1.50,7.06
87231,1654340570,1654340570,13,68,24,66,6,1.10,8.22
87232,1654340579,1654340579,13,68,24,66,6,1.50,17.42
87234,1654340587,1654340587,13,68,24,66,3,1.50,169.28
87235,1654340589,1654340589,13,68,24,66,4,1.50,76.25
87236,1654340591,1654340591,13,68,24,66,4,1.50,42.70
87237,1654340591,1654340591,13,68,24,66,4,1.50,24.40
87245,1654340669,1654340669,13,68,24,66,2,1.50,140.57
87246,1654340670,1654340670,13,68,24,66,1,1.50,140.66
87248,1654340672,1654340672,13,68,24,66,2,1.50,143.00
87250,1654340681,1654340681,13,68,24,66,1,1.50,143.10
87251,1654340682,1654340682,13,68,24,66,2,1.50,144.46
87252,1654340683,1654340683,13,68,24,66,1,1.50,144.56
87253,1654340689,1654340689,13,68,24,66,2,1.50,153.06
87254,1654340689,1654340689,13,68,24,66,1,1.50,153.17
87255,1654340690,1654340690,13,68,24,66,2,1.50,154.18
87256,1654340690,1654340690,13,68,24,66,1,1.50,154.28
87277,1654340969,1654340969,13,68,24,66,2,1.50,572.81
87279,1654340983,1654340983,13,68,24,66,1,1.50,572.90
87281,1654340989,1654340989,13,68,24,66,2,1.50,581.71
87282,1654340989,1654340989,13,68,24,66,1,1.50,581.78
87283,1654340990,1654340990,13,68,24,66,2,1.50,583.25
87284,1654340994,1654340994,13,68,24,66,3,1.50,585.63
87285,1654340995,1654340995,13,68,24,66,4,1.50,568.86
87286,1654340996,1654340996,13,68,24,66,1,1.50,568.86
87287,1654340999,1654340999,13,68,24,66,2,1.50,572.87
87288,1654341001,1654341001,13,68,24,66,1,1.50,572.97
87289,1654341002,1654341002,13,68,24,66,2,1.50,573.91
87290,1654341003,1654341003,13,68,24,66,1,1.50,574.01
87291,1654341004,1654341004,13,68,24,66,2,1.50,575.82
87292,1654341008,1654341008,13,68,24,66,1,1.50,575.93
87293,1654341009,1654341009,13,68,24,66,2,1.50,577.12
87294,1654341010,1654341010,13,68,24,66,1,1.50,577.22
87295,1654341011,1654341011,13,68,24,66,2,1.50,578.37
87297,1654341012,1654341012,13,68,24,66,1,1.50,578.47
87298,1654341013,1654341013,13,68,24,66,2,1.50,579.77
87302,1654341044,1654341044,13,68,24,66,1,1.50,579.77
87303,1654341045,1654341045,13,68,24,66,2,1.50,581.16
87304,1654341050,1654341050,13,68,24,66,1,1.50,581.27
87307,1654341051,1654341051,13,68,24,66,2,1.50,582.20
87310,1654341058,1654341058,13,68,24,66,1,1.50,582.32
87313,1654341093,1654341093,13,68,24,66,2,1.50,634.98
87315,1654341104,1654341104,13,68,24,66,1,1.50,635.08
87318,1654341127,1654341127,13,68,24,66,2,1.50,669.44
87324,1654341175,1654341175,13,68,24,66,1,1.50,669.44
87325,1654341176,1654341176,13,68,24,66,2,1.50,669.44
87332,1654341187,1654341187,13,68,24,66,1,1.00,0.00
87333,1654341193,1654341193,13,68,24,66,3,1.00,603.93
87334,1654341199,1654341199,13,68,24,66,6,1.50,608.72
87343,1654341258,1654341258,13,68,24,66,2,1.50,698.17
87344,1654341259,1654341259,13,68,24,66,1,1.50,698.23
87345,1654341259,1654341259,13,68,24,66,2,1.50,698.80
87346,1654341264,1654341264,13,68,24,66,1,1.50,698.89
87361,1654341362,1654341362,13,68,24,66,2,1.50,845.95
87364,1654341366,1654341366,13,68,24,66,1,1.50,846.01
87366,1654341375,1654341375,13,68,24,66,2,1.50,858.74
87367,1654341384,1654341384,13,68,24,66,1,1.50,858.83
87369,1654341395,1654341395,13,68,24,66,4,1.50,864.72
87370,1654341395,1654341395,13,68,24,66,1,1.50,864.72
87371,1654341396,1654341396,13,68,24,66,4,1.50,860.15
87372,1654341396,1654341396,13,68,24,66,1,1.50,860.15
87373,1654341396,1654341396,13,68,24,66,4,1.50,847.95
87374,1654341396,1654341396,13,68,24,66,1,1.50,847.95
87377,1654341397,1654341397,13,68,24,66,4,1.50,823.55
87378,1654341397,1654341397,13,68,24,66,1,1.50,823.55
87379,1654341398,1654341398,13,68,24,66,4,1.50,802.19
87380,1654341398,1654341398,13,68,24,66,1,1.50,802.19
87383,1654341399,1654341399,13,68,24,66,3,1.50,808.29
87384,1654341399,1654341399,13,68,24,66,1,1.50,808.29
87414,1654341520,1654341520,13,68,24,66,4,1.50,969.95
87415,1654341520,1654341520,13,68,24,66,1,1.50,969.95
87416,1654341521,1654341521,13,68,24,66,4,1.50,948.60
87417,1654341521,1654341521,13,68,24,66,1,1.50,948.60
87418,1654341522,1654341522,13,68,24,66,3,1.50,956.23
87419,1654341522,1654341522,13,68,24,66,1,1.50,956.23
87421,1654341552,1654341552,13,68,24,66,2,1.50,1000.12
87422,1654341583,1654341583,13,68,24,66,1,1.50,1000.12
87455,1654341617,1654341617,13,68,24,66,2,1.50,1051.52
87464,1654341630,1654341630,13,68,24,66,4,1.50,1037.06
87465,1654341632,1654341632,13,68,24,66,1,1.50,1037.06
87466,1654341635,1654341635,13,68,24,66,2,1.50,1042.12
87471,1654341681,1654341681,13,68,24,66,1,1.50,1042.12
87484,1654341751,1654341751,13,68,24,66,2,1.50,1145.67
87503,1654341859,1654341859,13,68,24,66,1,1.50,1145.67
87535,1654341942,1654341942,13,68,24,66,2,1.50,1268.92
87539,1654341984,1654341984,13,68,24,66,1,1.50,1268.92
87562,1654342086,1654342086,13,68,24,66,2,1.50,1421.79
87647,1654343182,1654343182,13,68,24,66,1,1.50,1421.79
87649,1654343199,1654343199,13,68,24,66,2,1.50,1421.79
87650,1654343199,1654343199,13,68,24,66,1,1.50,1421.79
87651,1654343201,1654343201,13,68,24,66,2,1.50,1421.79
87652,1654343201,1654343201,13,68,24,66,1,1.50,1421.79
87655,1654343205,1654343205,13,68,24,66,4,1.50,1406.85
87660,1654343251,1654343251,13,68,24,66,1,1.00,0.00
87663,1654343257,1654343257,13,68,24,66,3,1.00,1403.83
87664,1654343259,1654343259,13,68,24,66,3,1.00,1432.34
87665,1654343261,1654343261,13,68,24,66,4,1.00,1404.09
87666,1654343261,1654343261,13,68,24,66,1,1.00,1404.09
87668,1654343283,1654343283,13,68,24,66,6,1.10,1426.69
87669,1654343283,1654343283,13,68,24,66,6,1.10,1426.70
87670,1654343284,1654343284,13,68,24,66,6,1.50,1427.90
87671,1654343284,1654343284,13,68,24,66,6,1.50,1427.90
87673,1654343311,1654343311,13,68,24,66,4,1.50,1428.70
87674,1654343311,1654343311,13,68,24,66,1,1.50,1428.70
87675,1654343312,1654343312,13,68,24,66,4,1.50,1377.14
87676,1654343315,1654343315,13,68,24,66,4,1.50,1351.35
87683,1654343420,1654343420,13,68,24,66,4,1.50,1481.79
87684,1654343420,1654343420,13,68,24,66,1,1.50,1480.27
87685,1654343421,1654343421,13,68,24,66,4,1.50,1480.27
87686,1654343421,1654343421,13,68,24,66,4,1.50,1468.14
87687,1654343421,1654343421,13,68,24,66,1,1.50,1468.14
87688,1654343422,1654343422,13,68,24,66,4,1.50,1449.94
87689,1654343422,1654343422,13,68,24,66,1,1.50,1449.94
87690,1654343430,1654343430,13,68,24,66,2,1.50,1461.88
87691,1654343449,1654343449,13,68,24,66,1,1.50,1461.88
87698,1654343583,1654343583,13,68,24,66,4,1.50,1645.59
87699,1654343583,1654343583,13,68,24,66,1,1.50,1645.59
87700,1654343585,1654343585,13,68,24,66,2,1.50,1647.97
87706,1654343705,1654343705,13,68,24,66,1,1.50,1647.97
87711,1654343810,1654343810,13,68,24,66,4,1.50,1766.92
87712,1654343810,1654343810,13,68,24,66,1,1.50,1766.92
87713,1654343813,1654343813,13,68,24,66,4,1.50,1742.65
87714,1654343814,1654343814,13,68,24,66,1,1.50,1742.65
87715,1654343814,1654343814,13,68,24,66,4,1.50,1729.00
87716,1654343814,1654343814,13,68,24,66,1,1.50,1729.00
87721,1654343884,1654343884,13,68,24,66,4,1.50,1806.35
87722,1654343884,1654343884,13,68,24,66,1,1.50,1806.35
87723,1654343886,1654343886,13,68,24,66,2,1.50,1809.53
87740,1654344003,1654344003,13,68,24,66,1,1.50,1809.53
87742,1654344081,1654344081,13,68,24,66,5,1.50,1924.66
87743,1654344081,1654344081,13,68,24,66,2,1.50,1924.66
95733,1654434305,1654434305,13,68,24,66,6,2.00,0.00
95734,1654434305,1654434305,13,68,24,66,6,2.00,0.00
309,1646480429,1646480429,13,68,25,66,1,1.00,0.00
310,1646480449,1646480449,13,68,25,66,2,1.00,19.33
311,1646480451,1646480451,13,68,25,66,1,1.00,19.39
378,1646482356,1646482356,13,68,25,66,5,1.00,1924.66
379,1646482356,1646482356,13,68,25,66,2,1.00,1924.66
114547,1680937513,1680937513,13,68,25,66,1,1.00,0.00
114548,1680937514,1680937514,13,68,25,66,3,1.00,538.92
114549,1680937515,1680937515,13,68,25,66,3,1.00,808.37
114550,1680937515,1680937515,13,68,25,66,3,1.00,1616.72
114551,1680937516,1680937516,13,68,25,66,3,1.00,1828.44
114552,1680937522,1680937522,13,68,25,66,2,1.00,1831.32
1699,1647249106,1647249106,13,68,26,66,1,1.00,0.00
1700,1647249120,1647249120,13,68,26,66,2,1.00,11.91
1701,1647249121,1647249121,13,68,26,66,6,1.50,11.95
1702,1647249122,1647249122,13,68,26,66,6,2.00,11.95
1703,1647249124,1647249124,13,68,26,66,1,2.00,11.95
1704,1647249124,1647249124,13,68,26,66,4,2.00,12.41
1705,1647249133,1647249133,13,68,26,66,3,2.00,28.98
1708,1647249241,1647249241,13,68,26,66,3,2.00,244.76
1709,1647249333,1647249333,13,68,26,66,1,1.00,0.00
91946,1654412452,1654412452,13,68,26,66,1,1.00,0.00
91952,1654412482,1654412482,13,68,26,66,6,2.00,29.54
91953,1654412486,1654412486,13,68,26,66,2,2.00,38.01
91954,1654412489,1654412489,13,68,26,66,1,2.00,38.13
91955,1654412489,1654412489,13,68,26,66,2,2.00,38.36
91957,1654412492,1654412492,13,68,26,66,1,2.00,38.45
91989,1654412557,1654412557,13,68,26,66,3,2.00,181.75
91990,1654412557,1654412557,13,68,26,66,1,2.00,181.75
91991,1654412558,1654412558,13,68,26,66,3,2.00,197.06
91992,1654412558,1654412558,13,68,26,66,1,2.00,197.06
91993,1654412558,1654412558,13,68,26,66,1,2.00,210.45
91994,1654412558,1654412558,13,68,26,66,3,2.00,210.45
91995,1654412559,1654412559,13,68,26,66,3,2.00,227.67
91996,1654412559,1654412559,13,68,26,66,1,2.00,227.67
91997,1654412560,1654412560,13,68,26,66,3,2.00,250.63
91998,1654412560,1654412560,13,68,26,66,1,2.00,250.63
91999,1654412560,1654412560,13,68,26,66,3,2.00,277.41
92000,1654412560,1654412560,13,68,26,66,1,2.00,277.41
92001,1654412560,1654412560,13,68,26,66,3,2.00,296.54
92002,1654412561,1654412561,13,68,26,66,1,2.00,296.54
92003,1654412561,1654412561,13,68,26,66,3,2.00,319.50
92004,1654412561,1654412561,13,68,26,66,1,2.00,319.50
92005,1654412561,1654412561,13,68,26,66,3,2.00,344.37
92006,1654412564,1654412564,13,68,26,66,3,2.00,361.59
92007,1654412567,1654412567,13,68,26,66,4,2.00,374.98
92008,1654412567,1654412567,13,68,26,66,3,2.00,376.90
92009,1654412572,1654412572,13,68,26,66,3,2.00,405.59
92010,1654412575,1654412575,13,68,26,66,3,2.00,438.12
92011,1654412577,1654412577,13,68,26,66,3,2.00,472.55
92042,1654412652,1654412652,13,68,26,66,6,1.00,619.44
92085,1654412918,1654412918,13,68,26,66,6,1.50,885.89
92099,1654413042,1654413042,13,68,26,66,2,1.50,1071.09
92107,1654413077,1654413077,13,68,26,66,1,1.50,1071.09
92133,1654413202,1654413202,13,68,26,66,2,1.50,1259.41
92140,1654413263,1654413263,13,68,26,66,4,1.50,1240.42
92141,1654413264,1654413264,13,68,26,66,1,1.50,1240.42
92144,1654413287,1654413287,13,68,26,66,2,1.50,1274.56
92146,1654413298,1654413298,13,68,26,66,1,1.00,0.00
92147,1654413302,1654413302,13,68,26,66,3,1.00,1142.57
92175,1654413401,1654413401,13,68,26,66,2,1.00,1240.74
92176,1654413401,1654413401,13,68,26,66,1,1.00,1240.82
92192,1654413537,1654413537,13,68,26,66,6,1.50,1376.26
92197,1654413564,1654413564,13,68,26,66,2,1.50,1416.60
92208,1654413615,1654413615,13,68,26,66,1,1.50,1416.60
92259,1654413954,1654413954,13,68,26,66,2,1.50,1924.66
92260,1654413954,1654413954,13,68,26,66,5,1.50,1924.66
97987,1655271730,1655271730,13,68,26,66,1,1.00,0.00
97988,1655271730,1655271730,13,68,26,66,2,1.00,0.00
97989,1655271732,1655271732,13,68,26,66,1,1.00,0.00
97990,1655271735,1655271735,13,68,26,66,6,1.50,3.29
97991,1655271739,1655271739,13,68,26,66,2,1.50,9.20
97992,1655271824,1655271824,13,68,26,66,1,1.50,9.20
97993,1655271920,1655271920,13,68,26,66,4,1.50,30.61
97994,1655271922,1655271922,13,68,26,66,4,1.50,15.31
97995,1655271923,1655271923,13,68,26,66,4,1.50,13.39
97996,1655271923,1655271923,13,68,26,66,4,1.50,0.00
97997,1655271932,1655271932,13,68,26,66,2,1.50,12.08
97998,1655271964,1655271964,13,68,26,66,1,1.50,12.08
97999,1655272098,1655272098,13,68,26,66,2,1.50,211.86
98000,1655272119,1655272119,13,68,26,66,1,1.00,0.00
98001,1655272121,1655272121,13,68,26,66,4,1.00,97.76
98002,1655272121,1655272121,13,68,26,66,3,1.00,99.80
98003,1655272122,1655272122,13,68,26,66,3,1.00,116.09
98004,1655272122,1655272122,13,68,26,66,1,1.00,116.09
98005,1655272124,1655272124,13,68,26,66,6,1.50,117.88
98006,1655272207,1655272207,13,68,26,66,2,1.50,241.92
98007,1655272221,1655272221,13,68,26,66,1,1.50,242.02
98008,1655272315,1655272315,13,68,26,66,2,1.50,382.36
98009,1655272318,1655272318,13,68,26,66,4,1.50,373.07
98010,1655272319,1655272319,13,68,26,66,1,1.50,373.07
98011,1655272321,1655272321,13,68,26,66,4,1.50,361.59
98012,1655272321,1655272321,13,68,26,66,1,1.50,361.59
98013,1655272343,1655272343,13,68,26,66,6,2.00,394.17
98014,1655272528,1655272528,13,68,26,66,6,1.50,764.77
98015,1655272728,1655272728,13,68,26,66,2,1.50,1064.68
98016,1655272742,1655272742,13,68,26,66,1,1.50,1064.79
98017,1655272746,1655272746,13,68,26,66,2,1.50,1070.37
98018,1655272752,1655272752,13,68,26,66,1,1.50,1070.43
98019,1655272915,1655272915,13,68,26,66,2,1.50,1314.99
98020,1655273059,1655273059,13,68,26,66,1,1.50,1314.99
98021,1655273466,1655273466,13,68,26,66,5,1.50,1924.66
98022,1655273466,1655273466,13,68,26,66,2,1.50,1924.66
212,1646477805,1646477805,13,68,27,66,1,1.00,0.00
213,1646477808,1646477808,13,68,27,66,6,2.00,0.31
247,1646478770,1646478770,13,68,27,66,2,2.00,1924.66
248,1646478770,1646478770,13,68,27,66,5,2.00,1924.66
238,1646478251,1646478251,13,68,28,66,1,1.00,0.00
303,1646480182,1646480182,13,68,28,66,5,1.00,1924.66
304,1646480182,1646480182,13,68,28,66,2,1.00,1924.66
590,1646548974,1646548974,13,68,29,66,1,1.00,0.01
600,1646550898,1646550898,13,68,29,66,2,1.00,1924.66
601,1646550898,1646550898,13,68,29,66,5,1.00,1924.66
602,1646550906,1646550906,13,68,29,66,1,1.00,0.00
603,1646550906,1646550906,13,68,29,66,4,1.00,0.00
604,1646550907,1646550907,13,68,29,66,2,1.00,0.56
98481,1677763917,1677763917,13,68,29,66,1,1.00,0.00
98482,1677763918,1677763918,13,68,29,66,2,1.00,0.62
98483,1677763918,1677763918,13,68,29,66,1,1.00,0.70
98484,1677763919,1677763919,13,68,29,66,3,1.00,1791.32
98485,1677763920,1677763920,13,68,29,66,3,1.00,1914.75
98486,1677763921,1677763921,13,68,29,66,4,1.00,1914.75
98487,1677763921,1677763921,13,68,29,66,3,1.00,1917.93
98488,1677763921,1677763921,13,68,29,66,3,1.00,1921.12
98489,1677763922,1677763922,13,68,29,66,3,1.00,1924.51
98490,1677763922,1677763922,13,68,29,66,1,1.00,1924.51
98491,1677763922,1677763922,13,68,29,66,2,1.00,1924.61
98492,1677763922,1677763922,13,68,29,66,5,1.00,1924.61
201,1646477739,1646477739,13,68,31,66,1,1.00,0.00
202,1646477742,1646477742,13,68,31,66,6,2.00,0.81
203,1646477742,1646477742,13,68,31,66,6,1.50,0.63
204,1646477743,1646477743,13,68,31,66,6,0.80,1.91
205,1646477743,1646477743,13,68,31,66,6,1.00,2.27
206,1646477745,1646477745,13,68,31,66,6,1.50,3.74
258,1646479025,1646479025,13,68,31,66,5,1.50,1924.66
259,1646479025,1646479025,13,68,31,66,2,1.50,1924.66
242,1646478704,1646478704,13,68,32,66,1,1.00,0.00
243,1646478715,1646478715,13,68,32,66,2,1.00,10.16
244,1646478715,1646478715,13,68,32,66,1,1.00,10.22
249,1646478782,1646478782,13,68,32,66,2,1.00,77.16
251,1646478785,1646478785,13,68,32,66,1,1.00,77.23
313,1646480633,1646480633,13,68,32,66,5,1.00,1924.66
314,1646480633,1646480633,13,68,32,66,2,1.00,1924.66
