23809,1650721371,1650721371,13,75,32,78,2,1.00,498.34
23810,1650721387,1650721387,13,75,32,78,1,1.00,500.07
23811,1650721387,1650721387,13,75,32,78,3,1.00,500.15
23828,1650721846,1650721846,13,75,32,78,4,1.00,958.66
23829,1650721846,1650721846,13,75,32,78,5,1.00,958.66
25057,1650794232,1650794232,13,75,33,78,1,1.00,0.00
25058,1650794251,1650794251,13,75,33,78,1,1.00,0.00
25059,1650794896,1650794896,13,75,33,78,2,1.00,645.46
28958,1651664448,1651664448,13,75,33,78,1,1.00,0.00
28960,1651665406,1651665406,13,75,33,78,2,1.00,958.66
28961,1651665406,1651665406,13,75,33,78,5,1.00,958.66
26130,1651132642,1651132642,13,75,34,78,1,1.00,0.00
26131,1651132660,1651132660,13,75,34,78,1,1.00,0.00
26133,1651133619,1651133619,13,75,34,78,2,1.00,958.66
26134,1651133619,1651133619,13,75,34,78,5,1.00,958.66
30765,1651901714,1651901714,13,75,35,78,1,1.00,0.00
30766,1651902673,1651902673,13,75,35,78,2,1.00,958.66
30767,1651902673,1651902673,13,75,35,78,5,1.00,958.66
23444,1650606163,1650606163,13,75,36,78,1,1.00,0.00
23445,1650607123,1650607123,13,75,36,78,5,1.00,958.66
23446,1650607123,1650607123,13,75,36,78,2,1.00,958.66
26016,1651071838,1651071838,13,75,38,78,1,1.00,0.00
81505,1653997135,1653997135,13,75,38,78,1,1.00,0.00
81506,1653997139,1653997139,13,75,38,78,2,1.00,2.51
81507,1653997152,1653997152,13,75,38,78,1,1.00,2.58
81508,1653997160,1653997160,13,75,38,78,6,1.50,10.78
81509,1653997173,1653997173,13,75,38,78,2,1.50,29.77
81510,1653997200,1653997200,13,75,38,78,1,1.50,29.77
81511,1653997378,1653997378,13,75,38,78,6,2.00,297.30
81512,1653997709,1653997709,13,75,38,78,2,2.00,958.66
81513,1653997709,1653997709,13,75,38,78,5,2.00,958.66
69293,1652701215,1652701215,13,75,39,78,1,1.00,0.00
69294,1652701220,1652701220,13,75,39,78,6,2.00,5.51
69307,1652701697,1652701697,13,75,39,78,2,2.00,958.66
69308,1652701697,1652701697,13,75,39,78,5,2.00,958.66
66082,1652428854,1652428854,13,75,40,78,1,1.00,0.00
66083,1652428854,1652428854,13,75,40,78,4,1.00,0.12
66084,1652428885,1652428885,13,75,40,78,4,1.00,20.42
66092,1652429824,1652429824,13,75,40,78,5,1.00,958.66
70202,1652955962,1652955962,13,75,41,78,1,1.00,0.00
70214,1652956869,1652956869,13,75,41,78,2,1.00,904.66
70215,1652956870,1652956870,13,75,41,78,1,1.00,904.67
70216,1652956870,1652956870,13,75,41,78,2,1.00,904.80
70217,1652956870,1652956870,13,75,41,78,1,1.00,904.80
70218,1652956878,1652956878,13,75,41,78,2,1.00,913.01
70256,1652957346,1652957346,13,75,41,78,1,1.00,913.01
70257,1652957346,1652957346,13,75,41,78,4,1.00,913.00
70266,1652957395,1652957395,13,75,41,78,2,1.00,958.66
70267,1652957395,1652957395,13,75,41,78,5,1.00,958.66
25803,1650960101,1650960101,13,75,42,78,1,1.00,0.00
25810,1650961061,1650961061,13,75,42,78,5,1.00,958.66
25811,1650961061,1650961061,13,75,42,78,2,1.00,958.66
22260,1650194226,1650194226,13,75,43,78,1,1.00,0.00
22298,1650195185,1650195185,13,75,43,78,2,1.00,958.66
22299,1650195185,1650195185,13,75,43,78,5,1.00,958.66
26053,1651112096,1651112096,13,75,44,78,1,1.00,0.00
26058,1651113055,1651113055,13,75,44,78,5,1.00,958.66
26059,1651113055,1651113055,13,75,44,78,2,1.00,958.66
28330,1651399568,1651399568,13,75,45,78,1,1.00,0.00
28331,1651400527,1651400527,13,75,45,78,2,1.00,958.66
28332,1651400527,1651400527,13,75,45,78,5,1.00,958.66
85820,1654322615,1654322615,13,75,45,78,1,1.00,0.00
85821,1654322619,1654322619,13,75,45,78,2,1.00,4.00
85822,1654322669,1654322669,13,75,45,78,1,1.00,4.00
85823,1654322677,1654322677,13,75,45,78,2,1.00,12.21
23836,1650722056,1650722056,13,75,46,78,1,1.00,0.00
23861,1650723018,1650723018,13,75,46,78,2,1.00,958.66
23862,1650723018,1650723018,13,75,46,78,5,1.00,958.66
25802,1650959972,1650959972,13,75,47,78,1,1.00,0.00
25808,1650960931,1650960931,13,75,47,78,2,1.00,958.66
25809,1650960931,1650960931,13,75,47,78,5,1.00,958.66
23929,1650726668,1650726668,13,75,48,78,1,1.00,0.00
23950,1650727629,1650727629,13,75,48,78,5,1.00,958.66
23951,1650727629,1650727629,13,75,48,78,2,1.00,958.66
25992,1651058084,1651058084,13,75,49,78,1,1.00,0.00
25993,1651059038,1651059038,13,75,49,78,1,1.00,0.00
86997,1654335873,1654335873,13,75,49,78,1,1.00,0.00
86998,1654335876,1654335876,13,75,49,78,6,1.50,3.17
86999,1654335942,1654335942,13,75,49,78,2,1.50,102.84
87005,1654336060,1654336060,13,75,49,78,1,1.50,102.84
87007,1654336115,1654336115,13,75,49,78,2,1.50,185.35
87008,1654336174,1654336174,13,75,49,78,1,1.50,185.35
87009,1654336320,1654336320,13,75,49,78,2,1.50,403.24
87013,1654336389,1654336389,13,75,49,78,1,1.50,403.24
87014,1654336443,1654336443,13,75,49,78,2,1.50,483.19
87015,1654336461,1654336461,13,75,49,78,1,1.50,483.19
87017,1654336474,1654336474,13,75,49,78,2,1.50,501.14
87019,1654336478,1654336478,13,75,49,78,1,1.50,501.23
87020,1654336494,1654336494,13,75,49,78,2,1.50,525.80
87021,1654336498,1654336498,13,75,49,78,1,1.50,525.89
87022,1654336500,1654336500,13,75,49,78,4,1.50,519.75
87023,1654336500,1654336500,13,75,49,78,1,1.50,519.75
87024,1654336501,1654336501,13,75,49,78,2,1.50,520.67
87027,1654336580,1654336580,13,75,49,78,1,1.50,520.67
87028,1654336585,1654336585,13,75,49,78,2,1.50,526.80
87029,1654336622,1654336622,13,75,49,78,1,1.50,526.80
87030,1654336637,1654336637,13,75,49,78,2,1.50,549.49
87031,1654336644,1654336644,13,75,49,78,4,1.50,544.68
87032,1654336644,1654336644,13,75,49,78,1,1.50,544.68
87033,1654336645,1654336645,13,75,49,78,2,1.50,545.58
87034,1654336649,1654336649,13,75,49,78,1,1.50,545.69
87035,1654336767,1654336767,13,75,49,78,4,1.50,687.45
87036,1654336768,1654336768,13,75,49,78,1,1.50,687.45
87037,1654336780,1654336780,13,75,49,78,4,1.50,658.75
87038,1654336782,1654336782,13,75,49,78,4,1.50,613.42
87039,1654336786,1654336786,13,75,49,78,4,1.50,570.36
87040,1654336799,1654336799,13,75,49,78,1,1.00,0.00
87041,1654336802,1654336802,13,75,49,78,6,1.50,2.25
87043,1654336804,1654336804,13,75,49,78,3,1.50,385.89
87044,1654336809,1654336809,13,75,49,78,3,1.50,398.12
87045,1654336809,1654336809,13,75,49,78,1,1.50,398.12
87046,1654336811,1654336811,13,75,49,78,3,1.50,410.96
87047,1654336811,1654336811,13,75,49,78,1,1.50,410.96
87048,1654336813,1654336813,13,75,49,78,3,1.50,424.56
87049,1654336813,1654336813,13,75,49,78,1,1.50,424.56
87050,1654336815,1654336815,13,75,49,78,3,1.50,441.18
87051,1654336815,1654336815,13,75,49,78,1,1.50,441.18
87052,1654336817,1654336817,13,75,49,78,3,1.50,451.00
87053,1654336817,1654336817,13,75,49,78,1,1.50,451.00
87054,1654336818,1654336818,13,75,49,78,3,1.50,461.58
87055,1654336818,1654336818,13,75,49,78,1,1.50,461.58
87056,1654336825,1654336825,13,75,49,78,2,1.50,471.71
87057,1654336828,1654336828,13,75,49,78,1,1.50,471.82
87058,1654336855,1654336855,13,75,49,78,2,1.50,511.54
87059,1654336869,1654336869,13,75,49,78,1,1.50,511.63
87060,1654336882,1654336882,13,75,49,78,4,1.50,515.21
87061,1654336882,1654336882,13,75,49,78,1,1.50,515.21
87062,1654336883,1654336883,13,75,49,78,4,1.50,504.64
87063,1654336883,1654336883,13,75,49,78,1,1.50,504.64
87064,1654336885,1654336885,13,75,49,78,4,1.50,498.59
87065,1654336885,1654336885,13,75,49,78,4,1.50,497.08
87066,1654336885,1654336885,13,75,49,78,4,1.50,496.33
87068,1654336912,1654336912,13,75,49,78,2,1.50,535.74
87069,1654336915,1654336915,13,75,49,78,1,1.50,535.82
87070,1654336918,1654336918,13,75,49,78,2,1.50,539.73
87071,1654336922,1654336922,13,75,49,78,1,1.50,539.83
87072,1654336945,1654336945,13,75,49,78,3,1.50,670.83
87073,1654336945,1654336945,13,75,49,78,1,1.50,670.83
87074,1654336950,1654336950,13,75,49,78,3,1.50,691.99
87075,1654336950,1654336950,13,75,49,78,1,1.50,691.99
87076,1654336953,1654336953,13,75,49,78,3,1.50,716.92
87077,1654336953,1654336953,13,75,49,78,1,1.50,716.92
87078,1654337114,1654337114,13,75,49,78,4,1.50,900.49
87079,1654337114,1654337114,13,75,49,78,1,1.50,900.49
87081,1654337120,1654337120,13,75,49,78,2,1.50,909.94
87082,1654337147,1654337147,13,75,49,78,1,1.50,909.94
87083,1654337162,1654337162,13,75,49,78,2,1.50,931.65
87084,1654337286,1654337286,13,75,49,78,1,1.50,931.65
87088,1654337304,1654337304,13,75,49,78,2,1.50,958.66
87089,1654337304,1654337304,13,75,49,78,5,1.50,958.66
69296,1652701397,1652701397,13,75,50,78,1,1.00,0.01
69297,1652701409,1652701409,13,75,50,78,6,1.50,12.84
69298,1652701410,1652701410,13,75,50,78,6,2.00,13.88
69338,1652701882,1652701882,13,75,50,78,2,2.00,958.66
69339,1652701883,1652701883,13,75,50,78,5,2.00,958.66
75921,1653038960,1653038960,13,75,50,78,1,1.00,0.00
75922,1653038960,1653038960,13,75,50,78,6,1.50,0.00
75939,1653039603,1653039603,13,75,50,78,2,1.50,958.66
75940,1653039603,1653039603,13,75,50,78,5,1.50,958.66
23935,1650726940,1650726940,13,75,51,78,1,1.00,0.00
23936,1650726951,1650726951,13,75,51,78,1,1.00,0.00
23968,1650727912,1650727912,13,75,51,78,5,1.00,958.66
23969,1650727912,1650727912,13,75,51,78,2,1.00,958.66
25805,1650960140,1650960140,13,75,52,78,1,1.00,0.00
25814,1650961100,1650961100,13,75,52,78,5,1.00,958.66
25815,1650961100,1650961100,13,75,52,78,2,1.00,958.66
24090,1650764974,1650764974,13,75,53,78,1,1.00,0.00
24097,1650765932,1650765932,13,75,53,78,2,1.00,958.66
24098,1650765932,1650765932,13,75,53,78,5,1.00,958.66
28267,1651300909,1651300909,13,75,54,78,1,1.00,0.00
28268,1651301868,1651301868,13,75,54,78,5,1.00,958.66
28269,1651301868,1651301868,13,75,54,78,2,1.00,958.66
70249,1652957208,1652957208,13,75,55,78,1,1.00,0.00
70329,1652958168,1652958168,13,75,55,78,5,1.00,958.66
70330,1652958168,1652958168,13,75,55,78,2,1.00,958.66
25086,1650800141,1650800141,13,75,56,78,1,1.00,0.00
25094,1650801099,1650801099,13,75,56,78,2,1.00,958.66
25095,1650801099,1650801099,13,75,56,78,5,1.00,958.66
26001,1651065986,1651065986,13,75,57,78,2,1.00,8.25
50295,1652096483,1652096483,13,75,57,78,1,1.00,0.00
50296,1652096487,1652096487,13,75,57,78,2,1.00,3.98
50300,1652096587,1652096587,13,75,57,78,1,1.00,0.00
50303,1652097008,1652097008,13,75,57,78,2,1.00,420.39
23995,1650729029,1650729029,13,75,58,78,1,1.00,0.00
24018,1650729988,1650729988,13,75,58,78,2,1.00,958.66
24019,1650729988,1650729988,13,75,58,78,5,1.00,958.66
25916,1651024298,1651024298,13,75,59,78,1,1.00,0.00
25919,1651025257,1651025257,13,75,59,78,2,1.00,958.66
25920,1651025257,1651025257,13,75,59,78,5,1.00,958.66
25922,1651025645,1651025645,13,75,59,78,1,1.00,0.00
25923,1651025646,1651025646,13,75,59,78,4,1.00,0.00
70158,1652949287,1652949287,13,75,59,78,1,1.00,0.00
70162,1652950248,1652950248,13,75,59,78,2,1.00,958.66
70163,1652950248,1652950248,13,75,59,78,5,1.00,958.66
23896,1650724754,1650724754,13,75,62,78,1,1.00,0.00
23913,1650725713,1650725713,13,75,62,78,2,1.00,958.66
23914,1650725713,1650725713,13,75,62,78,5,1.00,958.66
26136,1651134102,1651134102,13,75,63,78,1,1.00,0.00
26137,1651134111,1651134111,13,75,63,78,6,1.50,9.45
26138,1651134113,1651134113,13,75,63,78,6,2.00,10.51
26139,1651134119,1651134119,13,75,63,78,3,2.00,25.37
26142,1651134479,1651134479,13,75,63,78,4,2.00,419.64
26143,1651134487,1651134487,13,75,63,78,3,2.00,470.89
26144,1651134487,1651134487,13,75,63,78,4,2.00,470.29
26145,1651134599,1651134599,13,75,63,78,2,2.00,694.16
26146,1651134621,1651134621,13,75,63,78,1,2.00,694.16
26147,1651134634,1651134634,13,75,63,78,3,2.00,733.77
26148,1651134747,1651134747,13,75,63,78,5,2.00,958.66
26149,1651134747,1651134747,13,75,63,78,2,2.00,958.66
26150,1651134759,1651134759,13,75,63,78,4,2.00,958.56
65914,1652313752,1652313752,13,75,64,78,1,1.00,0.00
65915,1652314713,1652314713,13,75,64,78,5,1.00,958.66
65916,1652314713,1652314713,13,75,64,78,2,1.00,958.66
25949,1651044380,1651044380,13,75,65,78,1,1.00,0.00
25950,1651044380,1651044380,13,75,65,78,1,1.00,0.00
25951,1651044381,1651044381,13,75,65,78,2,1.00,0.00
25952,1651044381,1651044381,13,75,65,78,2,1.00,0.00
25953,1651044381,1651044381,13,75,65,78,2,1.00,0.00
25954,1651044382,1651044382,13,75,65,78,2,1.00,0.00
25955,1651044385,1651044385,13,75,65,78,1,1.00,0.31
25956,1651044385,1651044385,13,75,65,78,1,1.00,0.59
25959,1651045234,1651045234,13,75,65,78,2,1.00,849.01
25960,1651045234,1651045234,13,75,65,78,2,1.00,849.01
76614,1653210196,1653210196,13,75,65,78,1,1.00,0.00
76616,1653210297,1653210297,13,75,65,78,6,1.50,99.43
76620,1653210870,1653210870,13,75,65,78,2,1.50,958.66
76621,1653210870,1653210870,13,75,65,78,5,1.50,958.66
81231,1653983096,1653983096,13,75,66,78,1,1.00,0.00
81265,1653983782,1653983782,13,75,66,78,3,1.00,792.00
81266,1653983782,1653983782,13,75,66,78,1,1.00,792.00
81267,1653983782,1653983782,13,75,66,78,3,1.00,903.11
81268,1653983783,1653983783,13,75,66,78,1,1.00,903.11
81269,1653983783,1653983783,13,75,66,78,3,1.00,932.47
23585,1650711820,1650711820,13,75,67,78,1,1.00,0.00
23586,1650711822,1650711822,13,75,67,78,6,1.50,1.40
23589,1650712460,1650712460,13,75,67,78,5,1.50,958.66
23590,1650712460,1650712460,13,75,67,78,2,1.50,958.66
22338,1650248061,1650248061,13,75,68,78,1,1.00,0.00
22339,1650248063,1650248063,13,75,68,78,6,2.00,2.00
22342,1650248125,1650248125,13,75,68,78,2,2.00,126.01
22359,1650249993,1650249993,13,75,68,78,1,2.00,126.01
22364,1650250410,1650250410,13,75,68,78,5,2.00,958.66
22365,1650250410,1650250410,13,75,68,78,2,2.00,958.66
21903,1650093224,1650093224,13,75,69,78,1,1.00,0.00
21904,1650093226,1650093226,13,75,69,78,6,2.00,1.77
21905,1650093248,1650093248,13,75,69,78,1,1.00,0.00
21906,1650093251,1650093251,13,75,69,78,6,1.50,2.54
21907,1650093252,1650093252,13,75,69,78,6,2.00,4.08
21910,1650093729,1650093729,13,75,69,78,2,2.00,958.66
21911,1650093729,1650093729,13,75,69,78,5,2.00,958.66
22920,1650427557,1650427557,13,75,70,78,1,1.00,0.00
22921,1650427559,1650427559,13,75,70,78,6,1.50,1.63
22922,1650428197,1650428197,13,75,70,78,2,1.50,958.76
22923,1650428197,1650428197,13,75,70,78,5,1.50,958.76
22924,1650431684,1650431684,13,75,70,78,1,1.00,0.00
22925,1650431685,1650431685,13,75,70,78,6,2.00,1.18
22926,1650431694,1650431694,13,75,70,78,3,2.00,18.29
22927,1650431702,1650431702,13,75,70,78,3,2.00,34.29
22928,1650431717,1650431717,13,75,70,78,3,2.00,63.74
22929,1650431730,1650431730,13,75,70,78,3,2.00,89.43
22930,1650431732,1650431732,13,75,70,78,3,2.00,94.13
22931,1650431751,1650431751,13,75,70,78,3,2.00,132.68
22932,1650431752,1650431752,13,75,70,78,3,2.00,133.69
22933,1650431757,1650431757,13,75,70,78,3,2.00,144.33
22934,1650431759,1650431759,13,75,70,78,3,2.00,148.52
22935,1650431769,1650431769,13,75,70,78,3,2.00,168.61
22936,1650431770,1650431770,13,75,70,78,3,2.00,169.62
22937,1650431770,1650431770,13,75,70,78,3,2.00,170.62
22938,1650431779,1650431779,13,75,70,78,3,2.00,187.82
22939,1650431783,1650431783,13,75,70,78,3,2.00,195.89
22940,1650431793,1650431793,13,75,70,78,3,2.00,215.58
22941,1650431796,1650431796,13,75,70,78,3,2.00,221.41
22942,1650431796,1650431796,13,75,70,78,3,2.00,222.47
22943,1650431797,1650431797,13,75,70,78,3,2.00,223.47
22944,1650431804,1650431804,13,75,70,78,3,2.00,237.24
22945,1650431804,1650431804,13,75,70,78,3,2.00,238.24
22946,1650431809,1650431809,13,75,70,78,3,2.00,248.48
22947,1650431815,1650431815,13,75,70,78,3,2.00,260.73
22948,1650431835,1650431835,13,75,70,78,3,2.00,300.54
22949,1650431847,1650431847,13,75,70,78,3,2.00,324.54
22950,1650431853,1650431853,13,75,70,78,3,2.00,336.29
22951,1650431859,1650431859,13,75,70,78,3,2.00,347.91
22952,1650431878,1650431878,13,75,70,78,3,2.00,386.23
22953,1650431894,1650431894,13,75,70,78,3,2.00,418.69
22954,1650431896,1650431896,13,75,70,78,3,2.00,421.94
22955,1650431900,1650431900,13,75,70,78,3,2.00,430.95
22956,1650431917,1650431917,13,75,70,78,3,2.00,464.95
22957,1650431918,1650431918,13,75,70,78,3,2.00,466.00
22958,1650431929,1650431929,13,75,70,78,3,2.00,487.41
22959,1650431945,1650431945,13,75,70,78,3,2.00,521.22
22960,1650432031,1650432031,13,75,70,78,3,2.00,692.59
22961,1650432054,1650432054,13,75,70,78,3,2.00,738.93
22962,1650432056,1650432056,13,75,70,78,3,2.00,742.11
22963,1650432070,1650432070,13,75,70,78,3,2.00,770.66
22964,1650432079,1650432079,13,75,70,78,3,2.00,788.57
22965,1650432084,1650432084,13,75,70,78,3,2.00,799.19
22966,1650432089,1650432089,13,75,70,78,3,2.00,808.92
22967,1650432097,1650432097,13,75,70,78,3,2.00,825.20
22968,1650432111,1650432111,13,75,70,78,3,2.00,852.11
22969,1650432112,1650432112,13,75,70,78,3,2.00,853.73
22970,1650432113,1650432113,13,75,70,78,3,2.00,855.79
22971,1650432123,1650432123,13,75,70,78,3,2.00,876.35
22972,1650432127,1650432127,13,75,70,78,3,2.00,884.05
22973,1650432132,1650432132,13,75,70,78,3,2.00,893.66
22974,1650432141,1650432141,13,75,70,78,3,2.00,912.16
22975,1650432141,1650432141,13,75,70,78,3,2.00,913.22
22976,1650432143,1650432143,13,75,70,78,3,2.00,915.36
22977,1650432150,1650432150,13,75,70,78,3,2.00,931.11
22978,1650432164,1650432164,13,75,70,78,5,2.00,958.76
22394,1650258424,1650258424,13,75,71,78,1,1.00,0.00
22395,1650259383,1650259383,13,75,71,78,5,1.00,958.66
22396,1650259383,1650259383,13,75,71,78,2,1.00,958.66
92157,1654413379,1654413379,13,75,72,78,1,1.00,0.00
92167,1654413388,1654413388,13,75,72,78,2,1.00,6.13
92172,1654413393,1654413393,13,75,72,78,6,1.50,6.13
92173,1654413393,1654413393,13,75,72,78,1,1.50,6.20
92266,1654414028,1654414028,13,75,72,78,2,1.50,958.66
92267,1654414028,1654414028,13,75,72,78,5,1.50,958.66
88958,1654355109,1654355109,13,75,73,78,1,1.00,0.00
88964,1654355145,1654355145,13,75,73,78,6,2.00,35.20
89016,1654355606,1654355606,13,75,73,78,5,2.00,958.66
89017,1654355606,1654355606,13,75,73,78,2,2.00,958.66
26214,1651207588,1651207588,13,75,74,78,1,1.00,0.00
26215,1651207787,1651207787,13,75,74,78,2,1.00,198.74
26216,1651207788,1651207788,13,75,74,78,1,1.00,198.76
26220,1651208548,1651208548,13,75,74,78,2,1.00,958.66
26221,1651208548,1651208548,13,75,74,78,5,1.00,958.66
23284,1650506350,1650506350,13,75,75,78,2,1.00,9.62
23285,1650506351,1650506351,13,75,75,78,1,1.00,9.68
23286,1650506515,1650506515,13,75,75,78,2,1.00,174.22
23287,1650506659,1650506659,13,75,75,78,1,1.00,174.22
23288,1650506663,1650506663,13,75,75,78,1,1.00,174.22
23289,1650507448,1650507448,13,75,75,78,2,1.00,958.66
23290,1650507448,1650507448,13,75,75,78,5,1.00,958.66
23291,1650507521,1650507521,13,75,75,78,1,1.00,0.00
23292,1650507523,1650507523,13,75,75,78,4,1.00,0.00
23524,1650706454,1650706454,13,75,76,78,1,1.00,0.00
23525,1650706489,1650706489,13,75,76,78,1,1.00,0.00
23535,1650707450,1650707450,13,75,76,78,2,1.00,958.66
23536,1650707450,1650707450,13,75,76,78,5,1.00,958.66
23520,1650706432,1650706432,13,75,77,78,1,1.00,0.00
23521,1650706434,1650706434,13,75,77,78,2,1.00,1.92
23522,1650706444,1650706444,13,75,77,78,1,1.00,1.97
23523,1650706446,1650706446,13,75,77,78,6,0.80,3.71
23546,1650707640,1650707640,13,75,77,78,2,0.80,958.66
23547,1650707640,1650707640,13,75,77,78,5,0.80,958.66
26292,1651247321,1651247321,13,75,78,78,6,16.00,0.00
26293,1651247321,1651247321,13,75,78,78,6,16.00,0.00
26294,1651247324,1651247324,13,75,78,78,6,3.00,0.00
26295,1651247324,1651247324,13,75,78,78,6,3.00,0.00
26296,1651247335,1651247335,13,75,78,78,6,16.00,0.00
26297,1651247335,1651247335,13,75,78,78,6,16.00,0.00
26298,1651247336,1651247336,13,75,78,78,1,16.00,0.07
